,appName,pkgName,eventType,eventFlag,className,datetime,timestamp
0,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 07:55:40,1614565540472
1,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 07:55:44,1614565543608
2,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:55:44,1614565543609
3,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:56:05,1614565564561
4,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:56:05,1614565564562
5,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:56:05,1614565564741
6,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 07:56:15,1614565575355
7,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:56:15,1614565575375
8,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 07:56:16,1614565576077
9,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:56:16,1614565576078
10,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 07:56:39,1614565599361
11,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:56:39,1614565599374
12,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 07:56:41,1614565600656
13,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:56:41,1614565600658
14,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 07:56:41,1614565601296
15,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:56:41,1614565601312
16,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 07:56:43,1614565603146
17,File Manager,com.mi.android.globalFileexplorer,1,ACTIVITY_RESUMED,com.android.fileexplorer.FileExplorerTabActivity,01-03-2021 07:56:43,1614565603260
18,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 07:57:10,1614565629628
19,File Manager,com.mi.android.globalFileexplorer,2,ACTIVITY_PAUSED,com.android.fileexplorer.FileExplorerTabActivity,01-03-2021 07:57:10,1614565629645
20,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 07:57:11,1614565630867
21,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:57:11,1614565630893
22,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:57:26,1614565646270
23,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.reviewsactivity.ReviewsActivity,01-03-2021 07:57:26,1614565646281
24,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.reviewsactivity.ReviewsActivity,01-03-2021 07:57:28,1614565648005
25,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:57:28,1614565648013
26,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:57:29,1614565649297
27,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.pageframework.overlayactivity.PageControllerOverlayActivity,01-03-2021 07:57:29,1614565649308
28,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.pageframework.overlayactivity.PageControllerOverlayActivity,01-03-2021 07:57:32,1614565652004
29,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:57:32,1614565652011
30,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 07:57:38,1614565657567
31,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.activities.MainActivity,01-03-2021 07:57:38,1614565657581
32,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 07:57:39,1614565659055
33,Instagram,com.instagram.android,1,ACTIVITY_RESUMED,com.instagram.mainactivity.LauncherActivity,01-03-2021 07:57:39,1614565659108
34,Instagram,com.instagram.android,2,ACTIVITY_PAUSED,com.instagram.mainactivity.LauncherActivity,01-03-2021 07:57:40,1614565659667
35,Instagram,com.instagram.android,1,ACTIVITY_RESUMED,com.instagram.mainactivity.MainActivity,01-03-2021 07:57:40,1614565659682
36,Instagram,com.instagram.android,2,ACTIVITY_PAUSED,com.instagram.mainactivity.MainActivity,01-03-2021 07:58:13,1614565693465
37,Instagram,com.instagram.android,1,ACTIVITY_RESUMED,com.instagram.modal.ModalActivity,01-03-2021 07:58:13,1614565693473
38,Instagram,com.instagram.android,2,ACTIVITY_PAUSED,com.instagram.modal.ModalActivity,01-03-2021 07:58:29,1614565708984
39,Instagram,com.instagram.android,1,ACTIVITY_RESUMED,com.instagram.mainactivity.MainActivity,01-03-2021 07:58:29,1614565708986
40,Instagram,com.instagram.android,2,ACTIVITY_PAUSED,com.instagram.mainactivity.MainActivity,01-03-2021 07:58:30,1614565710041
41,Instagram,com.instagram.android,1,ACTIVITY_RESUMED,com.instagram.modal.ModalActivity,01-03-2021 07:58:30,1614565710048
42,Instagram,com.instagram.android,2,ACTIVITY_PAUSED,com.instagram.modal.ModalActivity,01-03-2021 07:58:43,1614565722583
43,Instagram,com.instagram.android,1,ACTIVITY_RESUMED,com.instagram.mainactivity.MainActivity,01-03-2021 07:58:43,1614565722583
44,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 08:32:08,1614567728339
45,Instagram,com.instagram.android,2,ACTIVITY_PAUSED,com.instagram.mainactivity.MainActivity,01-03-2021 08:32:09,1614567728616
46,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 08:32:11,1614567731043
47,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 08:32:11,1614567731073
48,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 08:32:17,1614567736616
49,null,com.android.incallui,1,ACTIVITY_RESUMED,com.android.incallui.InCallActivity,01-03-2021 08:48:22,1614568701766
50,null,com.android.incallui,2,ACTIVITY_PAUSED,com.android.incallui.InCallActivity,01-03-2021 08:48:22,1614568701945
51,null,com.android.incallui,1,ACTIVITY_RESUMED,com.android.incallui.InCallActivity,01-03-2021 08:48:22,1614568701952
52,null,com.android.incallui,2,ACTIVITY_PAUSED,com.android.incallui.InCallActivity,01-03-2021 08:48:51,1614568731046
53,null,com.android.incallui,1,ACTIVITY_RESUMED,com.android.incallui.InCallActivity,01-03-2021 08:49:42,1614568781801
54,null,com.android.incallui,2,ACTIVITY_PAUSED,com.android.incallui.InCallActivity,01-03-2021 08:49:42,1614568781883
55,null,com.android.incallui,1,ACTIVITY_RESUMED,com.android.incallui.InCallActivity,01-03-2021 08:49:42,1614568781892
56,null,com.android.incallui,2,ACTIVITY_PAUSED,com.android.incallui.InCallActivity,01-03-2021 08:50:07,1614568806828
57,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:03:01,1614569580644
58,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:04:29,1614569669007
59,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:34:42,1614571482162
60,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:34:47,1614571486960
61,File Manager,com.mi.android.globalFileexplorer,1,ACTIVITY_RESUMED,com.android.fileexplorer.FileExplorerTabActivity,01-03-2021 09:34:47,1614571487020
62,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:35:02,1614571502158
63,File Manager,com.mi.android.globalFileexplorer,2,ACTIVITY_PAUSED,com.android.fileexplorer.FileExplorerTabActivity,01-03-2021 09:35:02,1614571502168
64,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:35:03,1614571503343
65,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:35:03,1614571503355
66,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:35:04,1614571504399
67,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:35:04,1614571504467
68,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:35:20,1614571520409
69,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:35:20,1614571520420
70,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:35:23,1614571522550
71,BitTorrent,com.bittorrent.client,1,ACTIVITY_RESUMED,com.bittorrent.app.Main,01-03-2021 09:35:23,1614571522563
72,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:35:30,1614571530011
73,BitTorrent,com.bittorrent.client,2,ACTIVITY_PAUSED,com.bittorrent.app.Main,01-03-2021 09:35:30,1614571530024
74,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:35:32,1614571531534
75,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:35:32,1614571531553
76,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:35:34,1614571533678
77,BitTorrent,com.bittorrent.client,1,ACTIVITY_RESUMED,com.bittorrent.app.Main,01-03-2021 09:35:34,1614571533688
78,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:35:39,1614571538741
79,BitTorrent,com.bittorrent.client,2,ACTIVITY_PAUSED,com.bittorrent.app.Main,01-03-2021 09:35:39,1614571538957
80,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:35:40,1614571540018
81,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:47:14,1614572233923
82,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:47:24,1614572243828
83,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:47:24,1614572243843
84,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:47:37,1614572257136
85,Settings,com.android.settings,1,ACTIVITY_RESUMED,com.android.settings.Settings$WifiSettingsActivity,01-03-2021 09:47:37,1614572257221
86,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:47:46,1614572265649
87,Settings,com.android.settings,2,ACTIVITY_PAUSED,com.android.settings.Settings$WifiSettingsActivity,01-03-2021 09:47:46,1614572265657
88,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:47:47,1614572266830
89,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:47:47,1614572266838
90,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:48:01,1614572280912
91,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:48:01,1614572280922
92,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:48:05,1614572284827
93,Turbo VPN Lite,free.vpn.unblock.proxy.turbovpn.lite,1,ACTIVITY_RESUMED,free.vpn.unblock.proxy.turbovpn.activity.LaunchActivity,01-03-2021 09:48:05,1614572284905
94,Turbo VPN Lite,free.vpn.unblock.proxy.turbovpn.lite,2,ACTIVITY_PAUSED,free.vpn.unblock.proxy.turbovpn.activity.LaunchActivity,01-03-2021 09:48:05,1614572285123
95,Turbo VPN Lite,free.vpn.unblock.proxy.turbovpn.lite,1,ACTIVITY_RESUMED,free.vpn.unblock.proxy.turbovpn.activity.VpnMainActivity,01-03-2021 09:48:05,1614572285141
96,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:48:15,1614572295370
97,Turbo VPN Lite,free.vpn.unblock.proxy.turbovpn.lite,2,ACTIVITY_PAUSED,free.vpn.unblock.proxy.turbovpn.activity.VpnMainActivity,01-03-2021 09:48:15,1614572295383
98,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:48:16,1614572295998
99,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:48:16,1614572296012
100,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:48:51,1614572331183
101,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:48:51,1614572331209
102,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:48:52,1614572332069
103,Turbo VPN Lite,free.vpn.unblock.proxy.turbovpn.lite,1,ACTIVITY_RESUMED,free.vpn.unblock.proxy.turbovpn.activity.VpnMainActivity,01-03-2021 09:48:52,1614572332078
104,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:48:54,1614572334327
105,Turbo VPN Lite,free.vpn.unblock.proxy.turbovpn.lite,2,ACTIVITY_PAUSED,free.vpn.unblock.proxy.turbovpn.activity.VpnMainActivity,01-03-2021 09:48:54,1614572334339
106,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:48:55,1614572334974
107,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:48:55,1614572334991
108,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:50:18,1614572418411
109,BitTorrent,com.bittorrent.client,1,ACTIVITY_RESUMED,com.bittorrent.app.Main,01-03-2021 09:50:18,1614572418422
110,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:50:20,1614572420477
111,BitTorrent,com.bittorrent.client,2,ACTIVITY_PAUSED,com.bittorrent.app.Main,01-03-2021 09:50:20,1614572420488
112,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:50:21,1614572421300
113,BitTorrent,com.bittorrent.client,1,ACTIVITY_RESUMED,com.bittorrent.app.Main,01-03-2021 09:50:21,1614572421310
114,BitTorrent,com.bittorrent.client,2,ACTIVITY_PAUSED,com.bittorrent.app.Main,01-03-2021 09:50:26,1614572426300
115,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:50:26,1614572426308
116,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:50:27,1614572427385
117,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:50:27,1614572427394
118,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:50:28,1614572428336
119,BitTorrent,com.bittorrent.client,1,ACTIVITY_RESUMED,com.bittorrent.app.Main,01-03-2021 09:50:28,1614572428361
120,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:50:34,1614572433831
121,BitTorrent,com.bittorrent.client,2,ACTIVITY_PAUSED,com.bittorrent.app.Main,01-03-2021 09:50:34,1614572433838
122,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:50:35,1614572434680
123,BitTorrent,com.bittorrent.client,1,ACTIVITY_RESUMED,com.bittorrent.app.Main,01-03-2021 09:50:35,1614572434693
124,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:50:36,1614572436023
125,BitTorrent,com.bittorrent.client,2,ACTIVITY_PAUSED,com.bittorrent.app.Main,01-03-2021 09:50:36,1614572436035
126,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:50:37,1614572436724
127,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:50:37,1614572436733
128,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:51:55,1614572515211
129,BitTorrent,com.bittorrent.client,1,ACTIVITY_RESUMED,com.bittorrent.app.Main,01-03-2021 09:51:55,1614572515222
130,BitTorrent,com.bittorrent.client,2,ACTIVITY_PAUSED,com.bittorrent.app.Main,01-03-2021 09:51:57,1614572516566
131,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:51:57,1614572516574
132,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:52:18,1614572538191
133,BitTorrent,com.bittorrent.client,1,ACTIVITY_RESUMED,com.bittorrent.app.Main,01-03-2021 09:52:18,1614572538219
134,BitTorrent,com.bittorrent.client,2,ACTIVITY_PAUSED,com.bittorrent.app.Main,01-03-2021 09:52:19,1614572539423
135,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:52:19,1614572539434
136,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:52:56,1614572575636
137,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:52:56,1614572575647
138,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:53:02,1614572581926
139,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:53:02,1614572581934
140,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:53:10,1614572589527
141,File Manager,com.mi.android.globalFileexplorer,1,ACTIVITY_RESUMED,com.android.fileexplorer.FileExplorerTabActivity,01-03-2021 09:53:10,1614572589534
142,File Manager,com.mi.android.globalFileexplorer,2,ACTIVITY_PAUSED,com.android.fileexplorer.FileExplorerTabActivity,01-03-2021 09:53:15,1614572595125
143,File Manager,com.mi.android.globalFileexplorer,1,ACTIVITY_RESUMED,com.android.fileexplorer.activity.SettingPreferenceActivity,01-03-2021 09:53:15,1614572595126
144,File Manager,com.mi.android.globalFileexplorer,2,ACTIVITY_PAUSED,com.android.fileexplorer.activity.SettingPreferenceActivity,01-03-2021 09:53:17,1614572596937
145,File Manager,com.mi.android.globalFileexplorer,1,ACTIVITY_RESUMED,com.android.fileexplorer.FileExplorerTabActivity,01-03-2021 09:53:17,1614572596948
146,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:53:18,1614572598295
147,File Manager,com.mi.android.globalFileexplorer,2,ACTIVITY_PAUSED,com.android.fileexplorer.FileExplorerTabActivity,01-03-2021 09:53:18,1614572598306
148,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:53:39,1614572618633
149,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:53:39,1614572618644
150,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:53:41,1614572621038
151,Settings,com.android.settings,1,ACTIVITY_RESUMED,com.android.settings.Settings$WifiSettingsActivity,01-03-2021 09:53:41,1614572621048
152,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:53:41,1614572621488
153,Settings,com.android.settings,2,ACTIVITY_PAUSED,com.android.settings.Settings$WifiSettingsActivity,01-03-2021 09:53:42,1614572621502
154,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:53:44,1614572624215
155,Clock,com.android.deskclock,1,ACTIVITY_RESUMED,com.android.deskclock.DeskClockTabActivity,01-03-2021 09:53:44,1614572624284
156,Clock,com.android.deskclock,2,ACTIVITY_PAUSED,com.android.deskclock.DeskClockTabActivity,01-03-2021 09:54:00,1614572639903
157,Clock,com.android.deskclock,1,ACTIVITY_RESUMED,com.android.deskclock.settings.SettingsActivity,01-03-2021 09:54:00,1614572639909
158,Clock,com.android.deskclock,2,ACTIVITY_PAUSED,com.android.deskclock.settings.SettingsActivity,01-03-2021 09:54:12,1614572651703
159,Clock,com.android.deskclock,1,ACTIVITY_RESUMED,com.android.deskclock.settings.AlarmSettingsActivity,01-03-2021 09:54:12,1614572651712
160,Clock,com.android.deskclock,2,ACTIVITY_PAUSED,com.android.deskclock.settings.AlarmSettingsActivity,01-03-2021 09:54:22,1614572662395
161,Clock,com.android.deskclock,1,ACTIVITY_RESUMED,com.android.deskclock.settings.SettingsActivity,01-03-2021 09:54:22,1614572662402
162,Clock,com.android.deskclock,2,ACTIVITY_PAUSED,com.android.deskclock.settings.SettingsActivity,01-03-2021 09:54:23,1614572663431
163,Clock,com.android.deskclock,1,ACTIVITY_RESUMED,com.android.deskclock.DeskClockTabActivity,01-03-2021 09:54:23,1614572663439
164,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:54:55,1614572694782
165,Clock,com.android.deskclock,2,ACTIVITY_PAUSED,com.android.deskclock.DeskClockTabActivity,01-03-2021 09:54:55,1614572694789
166,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:54:56,1614572695586
167,Clock,com.android.deskclock,1,ACTIVITY_RESUMED,com.android.deskclock.DeskClockTabActivity,01-03-2021 09:54:56,1614572695598
168,null,com.android.systemui,1,ACTIVITY_RESUMED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:54:57,1614572697238
169,Clock,com.android.deskclock,2,ACTIVITY_PAUSED,com.android.deskclock.DeskClockTabActivity,01-03-2021 09:54:57,1614572697249
170,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:54:59,1614572699365
171,null,com.android.systemui,2,ACTIVITY_PAUSED,com.android.systemui.recents.RecentsActivity,01-03-2021 09:54:59,1614572699383
172,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:55:11,1614572711096
173,Google Play Store,com.android.vending,1,ACTIVITY_RESUMED,com.google.android.finsky.activities.MainActivity,01-03-2021 09:55:11,1614572711117
174,POCO Launcher,com.mi.android.globallauncher,1,ACTIVITY_RESUMED,com.miui.home.launcher.Launcher,01-03-2021 09:55:24,1614572723884
175,Google Play Store,com.android.vending,2,ACTIVITY_PAUSED,com.google.android.finsky.activities.MainActivity,01-03-2021 09:55:24,1614572723902
176,POCO Launcher,com.mi.android.globallauncher,2,ACTIVITY_PAUSED,com.miui.home.launcher.Launcher,01-03-2021 09:55:25,1614572724649
177,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:55:25,1614572724718
178,Chrome,com.android.chrome,2,ACTIVITY_PAUSED,org.chromium.chrome.browser.ChromeTabbedActivity,01-03-2021 09:55:54,1614572754296
179,Chrome,com.android.chrome,1,ACTIVITY_RESUMED,org.chromium.chrome.browser.download.DownloadActivity,01-03-2021 09:55:54,1614572754309
